3040,64064,64236,46488,64934,65061,65415
2921,63856,64068,46340,65051,64866,65429
2923,63784,64168,46484,65164,64778,65393
2942,63740,64288,46592,65239,64832,65361
2988,63828,64332,46608,65154,64800,65383
2925,63992,64272,46656,65033,64828,65418
2958,63748,64228,46564,65025,64826,65383
2970,63948,64152,46596,65012,64765,65400
3083,63816,64156,46620,64987,64809,65423
2984,63828,64344,46780,64971,64770,65399
3002,63876,64180,46648,64896,64721,65411
3084,63800,64060,46696,64801,64747,65365
3068,63860,64292,46588,64764,64680,65418
2986,63772,64372,46600,64814,64666,65399
3102,63804,64304,46540,64843,64625,65400
3087,63720,64240,46500,64883,64724,65387
3120,63612,64236,46564,64912,64768,65373
3097,63712,64272,46616,64910,64782,65389
3120,63648,64252,46616,64929,64892,65364
3114,63588,64340,46716,64948,64876,65424
3050,63712,64396,46748,64942,64941,65416
3082,63612,64356,46824,64953,64971,65389
3080,63572,64232,46724,64908,64968,65419
3053,63560,64212,46772,64896,65026,65391
3053,63496,64168,46764,64883,64968,65490
3084,63480,64380,46724,64899,64982,65469
3055,63484,64400,46428,64816,64805,65461
3086,63452,64308,46580,64807,64690,65435
3086,63416,64232,46696,64777,64828,65398
3145,63488,64160,46816,64836,64968,65486
3101,63604,64248,46784,64979,65219,65478
3099,63512,64252,46744,65083,65282,65462
3102,63552,64276,46608,65085,65274,65470
3131,63472,64396,46576,65089,65290,65403
3129,63584,64308,46588,65027,65242,65393
3098,63448,64256,46536,64987,65283,65439
3179,63476,64260,46476,64964,65327,65400
2969,63340,64292,46664,64938,65273,65435
3112,63452,64288,46712,64999,65316,65401
3166,63576,64280,46852,65000,65400,65368
3129,63420,64240,46760,65057,65395,65397
3192,63424,64364,46664,65096,65332,65419
3198,63392,64184,46664,65095,65300,65391
3200,63328,64276,46596,65056,65286,65370
3226,63468,64292,46556,65055,65270,65407
3735,63468,64264,46704,64974,65265,65403
3149,63360,64360,46780,64945,65279,65403
3166,63328,64428,46700,64982,65291,65395
3180,63444,64312,46632,64954,65336,65444
3417,63424,64356,46816,64956,65327,65444
3278,63384,64360,46680,65046,65296,65411
3326,63288,64340,46676,65016,65295,65458
3177,63412,64356,46620,65036,65301,65418
3258,63332,64420,46688,64968,65276,65418
3258,63396,64352,46688,64981,65325,65405
3192,63284,64252,46580,65013,65326,65399
3230,63424,64304,46560,64991,65295,65351
3255,63484,64224,46696,64995,65340,65397
3274,63356,64332,46812,65044,65295,65364
3273,63456,64336,46648,64983,65317,65393
3290,63388,64380,46628,65007,65321,65429
3244,63272,64256,46696,65006,65368,65438
3337,63400,64236,46592,65000,65305,65361
3289,63280,64304,46752,64975,65235,65437
3403,63428,64352,46724,64980,65264,65426
3418,63308,64356,46708,64953,65261,65411
3351,63468,64324,46784,64994,65308,65396
3358,63400,64204,46668,64972,65325,65440
3390,63360,64216,46764,64954,65360,65392
3369,63332,64272,46800,64984,65361,65413
3374,63332,64332,46696,65027,65365,65435
3387,63308,64436,46768,64974,65470,65403
3375,63344,64264,46660,64996,65494,65445
3416,63396,64304,46804,64962,65522,65455
3336,63228,64340,46564,64914,11,65396
3371,63236,64192,46780,64948,65404,65390
3368,63136,64380,46656,64886,65369,65404
3386,63264,64472,46724,64876,65323,65368
3421,63336,64376,46768,64900,65375,65396
3343,63332,64396,46704,64942,65463,65384
3290,63368,64288,46556,65029,65381,65439
3255,63356,64288,46652,65121,65246,65405
3287,63304,64284,46772,65101,65388,65334
3341,63416,64272,46784,65092,65426,65367
3243,63312,64400,46924,65145,65496,65398
3260,63368,64344,46868,65087,8,65379
3294,63232,64260,46688,65023,65489,65326
3274,63332,64352,46560,65053,65342,65328
3275,63212,64188,46632,65242,65153,65367
3372,63136,64296,46512,65266,65116,65363
3162,63104,64368,46660,65191,65046,65371
3423,63328,64336,46736,65085,65090,65389
3344,63204,64348,46708,65032,65137,65373
3439,63188,64468,46600,64987,65097,65423
3414,63328,64312,46828,65057,65116,65372
3421,63200,64408,46704,65038,65035,65406
3311,63260,64468,46776,65015,64996,65356
3435,63316,64336,46696,64896,65037,65412
3383,63280,64436,46664,64864,64986,65424
3415,63152,64376,46864,64876,65011,65380
3328,63076,64484,46576,64973,65000,65383
3943,63172,64384,46640,64972,65152,65389
3439,63216,64368,46676,64966,65188,65434
3533,63296,64496,46732,65022,65233,65439
3353,63168,64496,46760,64971,65274,65370
3325,63184,64248,46744,64989,65356,65379
3423,63184,64360,46744,65028,65347,65420
3350,63228,64416,46708,65012,65374,65379
3312,63080,64376,46692,65011,65349,65354
3335,63164,64380,46780,64997,65413,65398
3295,63088,64508,46844,64977,65390,65394
2987,63124,64392,46660,64974,65418,65388
3342,63092,64276,46676,64962,65424,65397
3386,63084,64384,46744,64938,65385,65410
3440,63160,64392,46580,64916,65314,65408
3437,63064,64408,46708,64927,65278,65386
3340,63104,64332,46996,64903,65421,65472
3327,63220,64376,46944,64888,135,65435
3336,63084,64188,46828,65040,60,65465
3344,63048,64412,46784,65070,65,65423
3368,63164,64348,46768,65064,31,65410
3342,63204,64456,46544,65065,9,65406
3183,63080,64384,46548,65034,37,65419
3336,63120,64340,46628,65052,70,65397
3424,63172,64404,46692,65095,151,65456
3421,63088,64368,46684,65140,177,65477
3470,63012,64336,46708,65176,256,65415
3318,63124,64324,46736,65203,286,65441
3355,63180,64396,46668,65147,291,65427
3386,63116,64312,46576,65235,293,65414
3290,63192,64372,46724,65296,354,65364
3263,63096,64336,46652,65280,380,65408
3352,63124,64352,46728,65221,483,65384
3422,63104,64408,46832,65184,521,65418
3319,63280,64336,46632,65149,551,65419
3275,63288,64480,46796,65094,525,65464
3164,63340,64328,46732,65118,509,65438
3260,63288,64332,46784,65150,549,65444
3262,63268,64332,46736,65147,565,65361
3163,63224,64296,46696,65168,507,65456
3244,63176,64392,46696,65142,564,65383
3291,63188,64404,46524,65184,565,65373
3193,63188,64360,46732,65194,623,65401
3144,63200,64392,46820,65208,596,65398
3311,63380,64352,46656,65236,560,65372
3230,63344,64332,46696,65240,640,65379
3177,63348,64312,46784,65277,645,65401
3167,63388,64260,46624,65278,685,65374
3116,63376,64224,46528,65211,718,65388
3159,63420,64352,46708,65244,675,65392
3160,63452,64436,46624,65212,687,65396
2908,63392,64368,46664,65194,714,65411
3212,63432,64428,46720,65161,674,65393
3118,63564,64228,46788,65214,691,65442
3017,63516,64156,46676,65149,635,65443
3085,63484,64208,46624,65171,670,65453
3022,63532,64304,46592,65217,723,65486
2864,63576,64348,46668,65163,769,65427
3033,63548,64264,46484,65237,784,65440
3019,63664,64316,46596,65259,739,65409
3003,63656,64308,46868,65278,803,65436
3052,63700,64376,46712,65241,747,65396
2909,63628,64428,46648,65302,816,65401
2974,63636,64340,46692,65177,866,65373
2943,63576,64300,46720,65144,856,65361
2904,63536,64316,46620,65124,768,65400
2908,63676,64276,46500,65065,697,65463
2907,63608,64220,46552,65105,623,65410
2989,63796,64288,46692,65076,735,65444
2951,63820,64168,46848,65144,791,65412
2951,63804,64180,46624,65185,772,65359
2907,63704,64220,46512,65254,676,65394
2972,63804,64132,46788,65275,658,65358
2984,63824,64228,46672,65260,649,65378
2877,63836,64332,46716,65306,563,65364
2872,63848,64256,46768,65223,633,65345
2904,63996,64204,46648,65189,606,65380
2905,63812,64136,46476,65183,460,65381
2894,63772,64220,46584,65348,352,65302
2904,63728,64200,46476,65403,339,65374
3038,63916,64232,46496,65365,339,65342
2973,63728,64268,46540,65245,348,65313
2956,63908,64228,46560,65154,369,65368
2921,63912,64212,46640,65193,473,65411
2839,63956,64204,46700,65236,447,65394
2893,63916,64156,46704,65214,373,65394
2843,63988,64132,46824,65164,309,65393
2861,63984,64244,46536,65110,235,65407
2794,64096,64220,46376,65126,204,65408
2846,64064,64288,46556,65122,269,65430
2870,63916,64232,46548,65148,231,65405
2875,63908,64248,46588,65160,307,65389
2937,64072,64192,46620,65175,326,65384
2782,63976,64144,46664,65176,386,65368
2828,64088,64248,46568,65209,360,65387
2878,64128,64152,46668,65204,367,65396
2911,64140,64184,46700,65225,365,65363
2895,64032,64104,46804,65224,414,65355
2855,64080,64168,46696,65162,439,65354
2719,64044,64248,46656,65103,359,65397
2683,64124,64160,46664,65134,339,65370
2687,64112,64124,46640,65144,424,65423
2688,64052,64092,46696,65168,389,65422
2763,64064,64248,46548,65168,318,65404
2829,64092,64328,46356,65232,216,65396
2910,64148,64272,46616,65075,134,65417
2794,64136,64088,46872,65019,277,65461
2778,64184,64116,46672,65139,313,65446
2797,64212,64100,46712,65233,290,65443
2845,64140,64196,46636,65253,202,65437
2873,64132,64216,46736,65209,74,65430
2873,64196,64180,46456,65108,65529,65399
2872,64180,64084,46632,65000,65433,65439
2826,64132,64008,46440,64999,65303,65456
2904,64016,64088,46448,64913,65176,65427
2973,64192,64096,46508,64936,65067,65436
3037,64164,64092,46632,64931,65045,65424
3021,64168,64200,46716,64947,65067,65424
3064,64136,64144,46684,64971,65028,65412
3007,64104,64288,46752,64976,65023,65402
3163,64092,64212,46496,64987,64908,65382
3067,63992,64212,46600,64929,64882,65400
3037,64088,64216,46584,64913,64883,65400
3017,64052,64236,46624,64863,64864,65440
3005,63992,64264,46696,64867,64987,65408
3007,63996,64260,46620,64861,65032,65424
2968,64052,64296,46568,64897,65033,65439
3017,63932,64184,46516,64910,65074,65428
2989,64048,64348,46440,64901,65026,65380
3150,64020,64244,46476,64948,65024,65398
3070,63996,64212,46524,64902,65010,65383
2876,63800,64140,46596,64955,65010,65366
2863,63948,64224,46440,64904,64943,65407
3050,63956,64208,46512,64850,64940,65433
2936,63876,64196,46600,64842,64991,65400
3017,63844,64120,46608,64848,64926,65411
3005,63860,64004,46676,64848,64915,65399
3151,63840,64168,46548,64818,64896,65385
3182,63928,64168,46740,64839,64878,65395
3084,63920,64304,46564,64784,64981,65419
3232,63856,64224,46524,64779,65005,65447
3176,63920,64236,46608,64775,64944,65424
3118,63796,64144,46436,64921,64888,65402
3199,63644,64292,46508,64907,64809,65385
3175,63764,64136,46772,64899,64872,65415
3193,63696,64284,46572,64903,64926,65419
3258,63876,64240,46716,64792,65047,65405
3224,63888,64160,46816,64746,65103,65421
3199,63724,64236,46548,64785,65007,65452
3481,63708,64272,46516,64797,64974,65465
3352,63600,64244,46776,64761,65005,65459
3360,63836,64264,46964,64832,65177,65423
3342,63712,64324,47028,64765,65325,65454
3402,63692,64256,46576,64823,65216,65423
3404,63768,64264,46512,64853,64939,65366
3401,63576,64196,46532,64839,64815,65381
3358,63612,64212,46576,64889,64806,65342
3342,63756,64228,46476,64936,64868,65340
3305,63688,64332,46760,64928,64963,65362
3337,63728,64256,46704,64878,64993,65301
3292,63600,64204,46632,64955,64917,65331
3247,63484,64256,46544,65106,64838,65372
3292,63612,64284,46560,65135,64895,65320
3340,63608,64400,46428,65146,64873,65332
3371,63472,64372,46560,65060,64832,65345
3322,63552,64372,46564,64985,64875,65371
3305,63580,64296,46604,65012,64839,65366
3372,63412,64412,46768,65007,64831,65381
3303,63552,64340,46892,64985,64805,65385
3308,63472,64268,46804,64950,64719,65425
3368,63448,64344,46688,64831,64710,65409
3387,63536,64260,46552,64845,64628,65434
3406,63524,64324,46672,64853,64696,65378
3304,63496,64360,46564,64940,64713,65413
3415,63444,64376,46620,65005,64760,65375
3421,63360,64300,46784,64973,64872,65368
3421,63340,64372,46664,64970,64940,65396
3437,63384,64376,46656,65056,64994,65385
3469,63344,64256,46776,65041,65013,65374
3336,63384,64272,46772,65009,65027,65356
3343,63316,64316,46776,64991,65088,65362
3291,63316,64252,46820,64928,65047,65351
3327,63336,64344,46776,65011,65079,65344
3371,63192,64408,46736,64998,65089,65403
3278,63196,64332,46800,65019,65095,65368
3354,63232,64308,46752,64954,65106,65398
3401,63168,64284,46592,64961,65042,65390
3289,63192,64420,46428,64964,64934,65427
3320,63168,64408,46596,64947,64913,65384
3262,63200,64276,46856,64920,65127,65429
3372,63168,64304,46904,64991,65374,65419
3150,63324,64372,46872,65068,65352,65486
3391,63296,64316,46724,65133,65281,65453
3229,63224,64408,46700,65077,65345,65396
3532,63244,64448,46556,65107,65300,65447
3341,63324,64484,46584,65169,65293,65432
3326,63184,64444,46640,65165,65339,65393
3272,63112,64288,46652,65233,65386,65404
3450,63188,64356,46692,65271,65415,65432
3279,63232,64356,46824,65258,65418,65439
3289,63196,64208,46848,65324,65400,65429
3288,63240,64284,46804,65496,65413,65380
3309,63192,64380,47064,213,65396,65384
3191,63212,64344,47060,391,65457,65369
3371,63220,64364,46976,193,65420,65419
3368,63236,64216,46612,65504,65264,34
3416,63092,64112,46564,65103,64999,144
3416,63072,63932,46432,64951,64741,314
3279,63000,63856,46460,64930,64751,404
3358,63092,63848,46688,65107,64877,457
3454,63036,64016,46672,65265,65043,441
3532,63076,64140,46552,65331,65140,377
3532,63092,64312,46612,65468,65178,232
3593,63176,64316,46736,65465,65299,165
3640,63196,64352,46868,65415,65440,85
3559,63096,64344,46860,65293,97,65516
3453,63168,64420,46752,65201,112,65385
3546,63208,64364,46600,65072,93,65312
3611,63188,64448,46708,65058,56,65250
3546,63208,64580,46624,65057,65480,65220
3518,63280,64572,46620,64929,65424,65172
3494,63136,64424,46796,64889,65410,65165
3466,63136,64612,46680,64934,65405,65182
3386,63100,64584,46748,64908,65498,65200
3468,63064,64496,46656,64886,65472,65255
3467,63064,64632,46624,64908,65448,65288
3439,63180,64616,46664,64855,69,65333
3518,62936,64336,46696,64934,132,65390
3448,63168,64340,46752,65045,190,65466
3462,63056,64264,46712,65097,181,9
3485,62976,64460,46656,65093,135,65506
3416,63052,64256,46728,65118,236,65486
3351,63020,64312,46892,65110,290,65519
3432,62912,64220,46860,65058,291,65511
3498,63012,64236,46860,64971,195,65502
3406,63128,64160,46748,64950,54,65459
3407,63088,64192,46672,64985,65498,65474
3404,63172,64212,46696,64928,65478,65473
3485,63124,64072,46796,64995,90,65390
3503,63144,64096,46592,64977,87,65397
3454,63020,64076,46340,65041,65499,65343
3353,63016,64000,46672,65141,65498,65425
3564,63020,64020,46812,65197,97,65403
3448,63172,64172,46860,65228,261,65366
3528,63272,64188,46908,65197,462,65378
3577,63264,64100,46896,65222,571,65391
3656,63096,64176,46740,65188,571,65439
3518,63116,64160,46712,65345,488,65379
3647,63100,64080,46632,65398,524,65356
3673,63188,64156,46500,65449,515,65354
3580,63152,64184,46624,65345,494,65386
3932,63160,64292,46668,65317,588,65347
3658,63176,64208,46680,65352,653,65342
3531,63304,64228,46828,65296,636,65365
3421,63308,64216,46792,65285,590,65381
3448,63352,64384,46740,65208,491,65405
3448,63364,64304,46748,65151,447,65383
3503,63404,64272,46724,65114,447,65380
3479,63424,64284,46596,65051,399,65430
3260,63376,64296,46572,65130,466,65396
3486,63316,64288,46540,65128,421,65455
3464,63316,64284,46608,65180,559,65458
3512,63344,64368,46616,65251,557,65403
3432,63408,64256,46544,65227,579,65354
3404,63392,64324,46680,65247,581,65403
3321,63348,64228,46656,65200,584,65413
3288,63392,64232,46664,65209,664,65434
3278,63420,64208,46700,65202,661,65406
3324,63336,64288,46668,65153,637,65418
3303,63488,64048,46552,65112,644,65381
3272,63536,64132,46724,65093,621,65439
3309,63572,64204,46716,65115,675,65404
3292,63460,64064,46608,65204,710,65442
3258,63472,64140,46568,65190,710,65397
3277,63500,64104,46496,65122,569,65387
3166,63648,64176,46680,65111,534,65368
3133,63604,64108,46884,65085,744,65424
3087,63676,64048,46832,65157,906,65388
3021,63632,64104,46792,65257,843,65349
3180,63680,64232,46564,65275,766,65314
3166,63660,64236,46616,65200,639,65383
3148,63596,64176,46524,65123,550,65354
3208,63716,64052,46620,65059,455,65361
3113,63716,64172,46552,65165,457,65366
3143,63660,64112,46728,65106,493,65328
3160,63684,64004,46684,65214,557,65362
3072,63628,64116,46628,65140,528,65376
3072,63676,64000,46648,65188,605,65389
3031,63564,64068,46628,65186,513,65403
3033,63724,64052,46676,65135,511,65370
3048,63736,64200,46616,65266,509,65427
3088,63772,64232,46688,65179,485,65415
3098,63756,64184,46712,65106,517,65341
3070,63828,64168,46456,65121,437,65395
3130,63696,64132,46760,65112,410,65387
3034,63836,64112,46584,65162,450,65416
3022,63820,64204,46656,65192,449,65415
3052,63824,64232,46648,65119,505,65409
3020,63824,64176,46520,65127,503,65372
3052,63896,64264,46412,65083,486,65425
3038,63780,64188,46512,65159,436,65398
3066,63824,64188,46592,65121,413,65425
2973,63948,64112,46616,65144,480,65388
3016,64036,64208,46632,65168,448,65411
3053,63772,64108,46612,65152,496,65357
2982,63868,64104,46624,65161,447,65367
3038,63860,64084,46560,65090,414,65319
2988,63952,64004,46564,65030,424,65356
3050,63952,64092,46528,65011,407,65347
3004,63948,64036,46664,65075,483,65337
3103,63888,64172,46584,65047,599,65342
3168,64092,64056,46416,65101,528,65338
2958,64076,64012,46508,65078,564,65382
2734,63920,64056,46488,65122,505,65360
3035,64152,64100,46508,65159,457,65352
3230,63996,64172,46636,65154,493,65373
3213,64112,64088,46720,65102,523,65383
3199,64080,64124,46640,65028,609,65420
3198,64120,64124,46668,64981,588,65463
3166,64064,64140,46464,65076,493,65435
3163,64076,64144,46476,65010,443,65400
3024,64036,64020,46560,64960,415,65408
3130,64168,64164,46680,65002,498,65445
3128,64200,64092,46748,65002,585,65414
3216,64172,64100,46528,65056,434,65373
3160,64192,64092,46604,65104,383,65370
2938,64152,64036,46616,65157,297,65389
3179,64208,64024,46540,65300,197,65359
3165,64140,64144,46664,65243,216,65354
3162,64164,64092,46680,65172,220,65363
3117,64244,64080,46592,65148,215,65381
3018,64224,64048,46584,65191,68,65368
2943,64156,64084,46632,65233,65527,65348
3016,64224,63968,46472,65253,65484,65381
3006,64092,64056,46580,65184,65358,65375
3008,64104,63992,46540,65102,65339,65384
2987,64208,63996,46548,65017,65214,65369
2920,64152,64048,46628,64994,65162,65403
2894,64104,64076,46724,64944,65072,65410
2877,64188,63964,46688,64913,64858,65410
3018,64128,64064,46564,64887,64790,65390
3050,64140,64044,46628,64789,64645,65406
2908,64236,64140,46628,64778,64617,65408
3006,64084,64168,46600,64772,64645,65367
2998,63976,64140,46680,64757,64687,65404
2974,64052,64080,46692,64775,64716,65370
2968,64100,64044,46464,64780,64679,65374
3003,63992,64040,46556,64818,64663,65380
3129,63936,64004,46600,64743,64644,65411
3052,64024,64128,46580,64679,64621,65429
2983,63960,64168,46612,64666,64628,65385
3055,63864,64160,46524,64630,64563,65372
3112,63996,64144,46520,64654,64503,65390
3036,64016,64280,46608,64654,64529,65365
3102,63812,64324,46680,64671,64509,65355
3116,63720,64160,46540,64718,64591,65352
3082,63728,64304,46304,64747,64534,65392
3103,63832,64304,46316,64732,64364,65382
3114,63744,64144,46576,64683,64405,65373
3072,63808,64140,46784,64738,64612,65411
3068,63720,64244,46784,64801,64813,65403
3152,63704,64312,46768,64874,65036,65441
3182,63700,64268,46516,64887,64985,65467
3088,63908,64352,46544,64902,64996,65420
3114,63800,64288,46468,64958,64943,65444
3194,63720,64228,46556,64961,65024,65392
3180,63644,64220,46528,65052,65049,65410
3196,63724,64156,46508,64999,65004,65392
3147,63648,64176,46680,65017,65039,65417
3072,63664,64112,46752,64988,65063,65414
3113,63696,64272,46740,65005,65025,65382
3086,63744,64232,46720,65054,65023,65402
3038,63672,64208,46816,65029,64906,65397
3112,63652,64200,46592,65036,64897,65361
3038,63584,64260,46660,65029,64897,65348
3118,63600,64240,46736,64921,64910,65363
3126,63580,64308,46532,64885,64915,65320
3129,63576,64268,46620,64870,64858,65328
3149,63616,64244,46680,64853,64886,65364
3150,63464,64332,46740,64877,64872,65389
3144,63524,64228,46624,64849,64899,65387
3150,63448,64192,46620,64837,64975,65382
3145,63444,64268,46620,64880,64971,65376
3151,63420,64316,46720,64913,64998,65375
3230,63508,64312,46664,64967,64987,65365
3323,63296,64264,46656,64940,65006,65380
3195,63472,64348,46604,65007,65068,65349
3163,63392,64284,46712,64968,65105,65329
3272,63348,64272,46612,64910,65070,65394
3224,63372,64152,46752,64978,65155,65411
3145,63440,64244,46612,64969,65120,65351
3243,63388,64316,46764,65007,65207,65420
3241,63384,64388,46816,64960,65152,65379
